id,name,description,offer_url,expiration_date,country_codes,default_payout,category,device_type,status
41028,Take the New Finance Survey! ,Enter your information now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=41028,01/01/27,ZA-South Africa,0.08,Email/Zip Submit,ince,Active
68846,You can get a PlayStation 5 Now!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=68846,01/01/27,CA-Canada,1.08,Email/Zip Submit,mobile_droid,Active
53224,Отримайте винагороду за участь у фінансовому опитуванні!,Введіть свою інформацію зараз щоб почати.,https://singingfiles.com/show.php?l=0&u=1187777&id=53224,01/01/27,UA-Ukraine,0.08,Email/Zip Submit,mobile_ios,Active
61324,Kunyakua iPhone yako 15 Pro Sasa!,Weka maelezo yako sasa ili upate nafasi ya kushinda.,https://singingfiles.com/show.php?l=0&u=1187777&id=61324,01/01/27,KE-Kenya,0.17,Email/Zip Submit,mobile_droid,Active
61749,下載最新內容！,立即下載並開始使用。,https://singingfiles.com/show.php?l=0&u=1187777&id=61749,01/01/27,CN-China,0.69,Pin-Submit,mobile_droid,Active
68719,Begin nu met je ON THAT ASS-proefperiode!,Voer nu je creditcardgegevens in om te beginnen.,https://singingfiles.com/show.php?l=0&u=1187777&id=68719,01/01/27,BE-Belgium,5.13,Credit Card Submit,mobile_ios,Active
62780,احصل على هاتف Samsung A53 الآن!,أدخل معلوماتك الآن لفرصة الربح.,https://singingfiles.com/show.php?l=0&u=1187777&id=62780,01/01/27,MA-Morocco,0.08,Email/Zip Submit,mobile_ios,Active
41033,Ontvang een beloning voor het invullen van de financiële enquête!,Vul nu je mobiele nummer in om kans te maken.,https://singingfiles.com/show.php?l=0&u=1187777&id=41033,01/01/27,BE-Belgium,0.08,Email/Zip Submit,mobile,Active
69760,Abonnieren Sie die neueste Damenunterwäsche!,Geben Sie jetzt Ihre Kreditkartendaten ein um loszulegen.,https://singingfiles.com/show.php?l=0&u=1187777&id=69760,01/01/27,CH-Switzerland,5.13,Credit Card Submit,mobile_ios,Active
70103,Start nu je proefperiode voor ondergoed voor vrouwen!,Voer nu je creditcardgegevens in om te beginnen.,https://singingfiles.com/show.php?l=0&u=1187777&id=70103,01/01/27,NL-Netherlands,5.13,Credit Card Submit,mobile_ios,Active
54740,Puoi diventare milionario!,Inserisci ora le tue informazioni per avere la possibilità di vincere.,https://singingfiles.com/show.php?l=0&u=1187777&id=54740,01/01/27,IT-Italy,0.1,Email/Zip Submit,mobile_droid,Active
54744,Bạn có thể trở thành triệu phú!,Nhập thông tin của bạn bây giờ để có cơ hội giành chiến thắng.,https://singingfiles.com/show.php?l=0&u=1187777&id=54744,01/01/27,VN-Viet Nam,0.1,Email/Zip Submit,mobile_ios,Active
64936,Nhận nội dung may mắn ngay bây giờ!,Nhập số điện thoại di động của bạn bây giờ để bắt đầu.,https://singingfiles.com/show.php?l=0&u=1187777&id=64936,01/01/27,VN-Viet Nam,0.34,Pin-Submit,mobile_ios,Active
69099,Schalten Sie die neuesten Sportdokumentationen frei!,Geben Sie jetzt Ihre Handynummer ein um loszulegen.,https://singingfiles.com/show.php?l=0&u=1187777&id=69099,01/01/27,AT-Austria,3.85,Credit Card Submit,mobile_ios,Active
65567,Shihni nëse keni nevojë për të dhënat tuaja të mbrojtura!,Futni të dhënat tuaja tani për të filluar.,https://singingfiles.com/show.php?l=0&u=1187777&id=65567,01/01/27,XK,0.08,Email/Zip Submit,mobile_droid,Active
57893,Enter for a Samsung A53!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=57893,01/01/27,NG-Nigeria,0.1,Email/Zip Submit,mobile_ios,Active
63432,See if you Need Your Data Protected!,Enter your information now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=63432,01/01/27,ZA-South Africa,0.08,Email/Zip Submit,mobile_ios,Active
68777,See the Samples you can Get!,Enter your information now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=68777,01/01/27,US-United States,2.73,Email/Zip Submit,mobile_ios,Active
54747,আপনি কোটিপতি হতে পারেন!,জয়ের সুযোগের জন্য এখনই আপনার তথ্য লিখুন।,https://singingfiles.com/show.php?l=0&u=1187777&id=54747,01/01/27,BD-Bangladesh,0.1,Email/Zip Submit,mobile_ios,Active
68378,Doe nu mee voor je €200 Action Gift Card!,Vul nu je gegevens in om kans te maken om te winnen.,https://singingfiles.com/show.php?l=0&u=1187777&id=68378,01/01/27,NL-Netherlands,1.37,Email/Zip Submit,mobile_ios,Active
69761,Start prøveperioden på dameundertøy nå!,Skriv inn kredittkortinformasjonen din nå for å komme i gang.,https://singingfiles.com/show.php?l=0&u=1187777&id=69761,01/01/27,NO-Norway,5.13,Credit Card Submit,ince,Active
36509,¡Obtenga recompensas por realizar la encuesta sobre finanzas!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=36509,01/01/27,EC-Ecuador,0.08,Email/Zip Submit,mobile,Active
40396,Tag den nye finansundersøgelse!,Indtast dit mobilnummer nu for en chance for at vinde.,https://singingfiles.com/show.php?l=0&u=1187777&id=40396,01/01/27,DK-Denmark,0.08,Email/Zip Submit,mobile,Active
68728,Start your ON THAT ASS Trial Now!,Enter your credit card information now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=68728,01/01/27,GB-United Kingdom,5.13,Credit Card Submit,mobile_ios,Active
70089,¡Participa para ganar un Samsung Galaxy S25!,Ingresa tus datos ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=70089,01/01/27,MX-Mexico,0.43,Email/Zip Submit,ince,Active
70090,¡Consigue el último Samsung Galaxy S25!,Ingresa tus datos ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=70090,01/01/27,MX-Mexico,0.43,Email/Zip Submit,mobile_droid,Active
66099,تأمين هاتفك المحمول!,أدخل رقم هاتفك المحمول الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=66099,01/01/27,IQ-Iraq,0.27,Pin-Submit,mobile_ios,Active
55073,Vous pouvez devenir millionnaire !,Entrez vos informations maintenant pour courir la chance de gagner.,https://singingfiles.com/show.php?l=0&u=1187777&id=55073,01/01/27,RE-Réunion,0.1,Email/Zip Submit,mobile_droid,Active
69090,حمّل تطبيق الهاتف الآمن الآن!,أدخل رقم هاتفك الآن لبدء التنزيل.,https://singingfiles.com/show.php?l=0&u=1187777&id=69090,01/01/27,QA-Qatar,1.65,Pin-Submit,ince,Active
69753,Abonner på det nyeste dameundertøj!,Indtast dine kreditkortoplysninger nu for at komme i gang.,https://singingfiles.com/show.php?l=0&u=1187777&id=69753,01/01/27,DK-Denmark,5.13,Credit Card Submit,mobile_droid,Active
69755,Börja prova på damunderkläder nu!,Ange din kreditkortsinformation nu för att komma igång.,https://singingfiles.com/show.php?l=0&u=1187777&id=69755,01/01/27,SE-Sweden,5.13,Credit Card Submit,ince,Active
69757,Prenumerera på det senaste damunderkläderna!,Ange din kreditkortsinformation nu för att komma igång.,https://singingfiles.com/show.php?l=0&u=1187777&id=69757,01/01/27,SE-Sweden,5.13,Credit Card Submit,mobile_ios,Active
69766,Přihlaste se k odběru nejnovějšího dámského spodního prádla!,Zadejte údaje o své kreditní kartě a začněte.,https://singingfiles.com/show.php?l=0&u=1187777&id=69766,01/01/27,CZ-Czechia,5.13,Credit Card Submit,mobile_ios,Active
70100,Start your Woman Underwear Trial Now!,Enter your credit card information now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=70100,01/01/27,GB-United Kingdom,5.13,Credit Card Submit,mobile_ios,Active
54823,¡Conviértete en millonario!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=54823,01/01/27,CL-Chile,0.1,Email/Zip Submit,ince,Active
58705,Get the Best Football Content!,Enter your mobile number now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=58705,01/01/27,ID-Indonesia,0.55,Pin-Submit,mobile_ios,Active
61137,قم بتنزيل المحتوى الخاص بك!,أدخل رقم هاتفك المحمول الآن لبدء التنزيل.,https://singingfiles.com/show.php?l=0&u=1187777&id=61137,01/01/27,IQ-Iraq,0.27,Pin-Submit,ince,Active
64619,شاهد Go Arabi الآن!,أدخل رقم هاتفك المحمول الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=64619,01/01/27,JO-Jordan,0.41,Pin-Submit,mobile_droid,Active
54798,तपाईं एक करोडपति बन्न सक्नुहुन्छ!,जित्ने मौकाको लागि अहिले आफ्नो जानकारी प्रविष्ट गर्नुहोस्।,https://singingfiles.com/show.php?l=0&u=1187777&id=54798,01/01/27,NP-Nepal,0.1,Email/Zip Submit,mobile_ios,Active
54812,Wubetumi Abɛyɛ Ɔpepemfo!,Hyehyɛ wo nsɛm mprempren na woanya hokwan adi nkonim.,https://singingfiles.com/show.php?l=0&u=1187777&id=54812,01/01/27,GH-Ghana,0.1,Email/Zip Submit,mobile_droid,Active
54778,Миллионер бол!,Жеңіске жету мүмкіндігі үшін ақпаратыңызды қазір енгізіңіз.,https://singingfiles.com/show.php?l=0&u=1187777&id=54778,01/01/27,KZ-Kazakhstan,0.1,Email/Zip Submit,ince,Active
63695,¡Consigue ya tu bono de supermercado de 250€!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=63695,01/01/27,ES-Spain,0.69,Email/Zip Submit,mobile_droid,Active
69367,¡Despeja el captcha ahora!,Selecciona los coches para desbloquear el contenido.,https://singingfiles.com/show.php?l=0&u=1187777&id=69367,01/01/27,ES-Spain,0.76,Pin-Submit,mobile_droid,Active
70087,¡Consigue el último Samsung Galaxy S25!,Ingresa tus datos ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=70087,01/01/27,CL-Chile,0.43,Email/Zip Submit,mobile_droid,Active
54625,Milliomos lehetsz!,Adja meg adatait most hogy esélye legyen a nyerésre.,https://singingfiles.com/show.php?l=0&u=1187777&id=54625,01/01/27,HU-Hungary,0.1,Email/Zip Submit,mobile_droid,Active
68865,Verdienen Sie mit Surveoo Geld mit Umfragen!,Geben Sie jetzt Ihre Daten ein um loszulegen.,https://singingfiles.com/show.php?l=0&u=1187777&id=68865,01/01/27,DE-Germany,2.06,Email/Zip Submit,mobile_ios,Active
69225,সেরা ফোন গেমগুলি অ্যাক্সেস করুন!,শুরু করতে এখনই আপনার মোবাইল নম্বর লিখুন।,https://singingfiles.com/show.php?l=0&u=1187777&id=69225,01/01/27,BD-Bangladesh,0.27,Pin-Submit,mobile_ios,Active
36514,شارك في المسح المالي الجديد!,أدخل معلوماتك الآن لتبدأ.,https://singingfiles.com/show.php?l=0&u=1187777&id=36514,01/01/27,TN-Tunisia,0.08,Email/Zip Submit,ince,Active
54628,백만장자가 될 수 있습니다!,당첨 기회를 얻으려면 지금 귀하의 정보를 입력하십시오.,https://singingfiles.com/show.php?l=0&u=1187777&id=54628,01/01/27,KR-Korea,Republic of",0.1,Email/Zip Submit,mobile_droid,Active
54824,¡Puedes convertirte en millonario!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=54824,01/01/27,CL-Chile,0.1,Email/Zip Submit,mobile_droid,Active
69365,Löse jetzt das Captcha!,Wähle die Autos aus um deine Inhalte freizuschalten.,https://singingfiles.com/show.php?l=0&u=1187777&id=69365,01/01/27,DE-Germany,0.76,Pin-Submit,mobile_ios,Active
54765,¡Ikatu oiko ndehegui peteĩ millonario!,Emoinge ne marandu ko’áĝa reguereko haĝua pa’ũ regana haĝua.,https://singingfiles.com/show.php?l=0&u=1187777&id=54765,01/01/27,PY-Paraguay,0.1,Email/Zip Submit,mobile_ios,Active
59805,Nhận Phần thưởng khi Thực hiện Khảo sát Tài chính!,Nhập số điện thoại di động của bạn ngay bây giờ để có cơ hội giành chiến thắng.,https://singingfiles.com/show.php?l=0&u=1187777&id=59805,01/01/27,VN-Viet Nam,0.08,Email/Zip Submit,mobile_ios,Active
69041,এখনই সেরা ফুটবলারদের ভিডিওগুলি পান!,জয়ের সুযোগ পেতে এখনই আপনার মোবাইল নম্বর লিখুন।,https://singingfiles.com/show.php?l=0&u=1187777&id=69041,01/01/27,BD-Bangladesh,0.27,Pin-Submit,mobile_ios,Active
52054,¡Gana iPhone 14!,Ingrese su número de teléfono móvil ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=52054,01/01/27,MX-Mexico,0.54,Pin-Submit,ince,Active
69017,Įsitikinkite kad esate žmogus!,Enter your mobile number now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=69017,01/01/27,LT-Lithuania,0.48,Pin-Submit,ince,Active
36507,¡Obtenga recompensas por realizar la encuesta sobre finanzas!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=36507,01/01/27,CL-Chile,0.08,Email/Zip Submit,mobile,Active
70113,ادخل فودستر الآن!,أدخل رقم هاتفك الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=70113,01/01/27,SD-Sudan,0.43,Pin-Submit,mobile_droid,Active
54644,Get a Reward After This Survey!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=54644,01/01/27,ID-Indonesia,0.08,Email/Zip Submit,mobile_ios,Active
65568,Shihni nëse keni nevojë për të dhënat tuaja të mbrojtura!,Futni të dhënat tuaja tani për të filluar.,https://singingfiles.com/show.php?l=0&u=1187777&id=65568,01/01/27,XK,0.08,Email/Zip Submit,mobile_ios,Active
55190,Joacă cele mai recente jocuri!,Introduceți numărul dvs. de mobil acum pentru a începe.,https://singingfiles.com/show.php?l=0&u=1187777&id=55190,01/01/27,"PS-Palestine,State of",0.69,Pin-Submit,mobile_ios,Active
55069,Deveniți milionar!,Introduceți informațiile dvs. acum pentru a avea șansa de a câștiga.,https://singingfiles.com/show.php?l=0&u=1187777&id=55069,01/01/27,"MD-Moldova,Republic of",0.1,Email/Zip Submit,ince,Active
70109,اشترك في بوليوود ويكلي!,أدخل رقم هاتفك الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=70109,01/01/27,QA-Qatar,1.07,Pin-Submit,ince,Active
45738,Tham gia cuộc khảo sát tài chính mới!,Nhập thông tin của bạn ngay bây giờ để bắt đầu.,https://singingfiles.com/show.php?l=0&u=1187777&id=45738,01/01/27,VN-Viet Nam,0.08,Email/Zip Submit,ince,Active
63633,มาเป็นเศรษฐีตอนนี้!,ป้อนข้อมูลของคุณตอนนี้เพื่อเริ่มต้น,https://singingfiles.com/show.php?l=0&u=1187777&id=63633,01/01/27,TH-Thailand,0.1,Email/Zip Submit,mobile_droid,Active
54752,¡Puedes convertirte en millonario!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=54752,01/01/27,PE-Peru,0.1,Email/Zip Submit,mobile_droid,Active
63692,¡Obtenga acceso al último Samsung S24!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=63692,01/01/27,ES-Spain,0.69,Email/Zip Submit,mobile_droid,Active
54638,You can Become A Millionaire!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=54638,01/01/27,ID-Indonesia,0.1,Email/Zip Submit,mobile_ios,Active
65598,Merrni këtë sondazh për një shpërblim!,Futni të dhënat tuaja tani për mundësinë tuaj për të fituar.,https://singingfiles.com/show.php?l=0&u=1187777&id=65598,01/01/27,XK,0.08,Email/Zip Submit,mobile_droid,Active
69489,شاهد أحدث الفيديوهات الآن!,أدخل رقم هاتفك الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=69489,01/01/27,SD-Sudan,0.51,Pin-Submit,mobile_droid,Active
65580,Бингар ки оё ба шумо ҳифзи маълумоти шумо лозим аст!,Маълумоти худро ҳозир ворид кунед то оғоз кунед.,https://singingfiles.com/show.php?l=0&u=1187777&id=65580,01/01/27,TJ-Tajikistan,0.08,Email/Zip Submit,mobile_droid,Active
70081,¡Consigue el último Samsung Galaxy S25!,Ingresa tus datos ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=70081,01/01/27,PE-Peru,0.26,Email/Zip Submit,mobile_droid,Active
54826,Staňte sa milionárom!,Zadajte svoje údaje a máte šancu vyhrať.,https://singingfiles.com/show.php?l=0&u=1187777&id=54826,01/01/27,SK-Slovakia,0.1,Email/Zip Submit,ince,Active
56090,الوصول إلى المحتوى الخاص بك الآن!,أدخل رقم هاتفك المحمول الآن لبدء التنزيل.,https://singingfiles.com/show.php?l=0&u=1187777&id=56090,01/01/27,JO-Jordan,0.69,Pin-Submit,mobile_droid,Active
69074,Lade das erste Spiel in der Rewards App herunter!,Installiere die App und lade das erste Spiel herunter.,https://singingfiles.com/show.php?l=0&u=1187777&id=69074,01/01/27,DE-Germany,4.49,Mobile Install,mobile_ios,Active
49786,उत्तम खेलहरू पहुँच गर्नुहोस्!,सुरु गर्न अब आफ्नो मोबाइल नम्बर प्रविष्ट गर्नुहोस्।,https://singingfiles.com/show.php?l=0&u=1187777&id=49786,01/01/27,NP-Nepal,0.1,Pin-Submit,mobile_ios,Active
65374,Nya Akatua Wɔ Nhwehwɛmu Yinom Akyi!,Hyehyɛ wo nsɛm mprempren na woanya hokwan adi nkonim.,https://singingfiles.com/show.php?l=0&u=1187777&id=65374,01/01/27,GH-Ghana,0.51,Email/Zip Submit,mobile_droid,Active
55714,Mở khóa nội dung của bạn!,Nhập số điện thoại di động của bạn bây giờ để bắt đầu.,https://singingfiles.com/show.php?l=0&u=1187777&id=55714,01/01/27,VN-Viet Nam,0.33,Pin-Submit,ince,Active
55741,Watch Funny Videos!,Enter your mobile number now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=55741,01/01/27,BW-Botswana,2.39,Pin-Submit,ince,Active
54831,You can Become A Millionaire!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=54831,01/01/27,LB-Lebanon,0.1,Email/Zip Submit,mobile_ios,Active
41031,Dobijte nagradu za učešće u anketi o finansijama!,Sada unesite broj svog mobilnog telefona da dobijete priliku.,https://singingfiles.com/show.php?l=0&u=1187777&id=41031,01/01/27,BA-Bosnia and Herzegovina,0.08,Email/Zip Submit,mobile,Active
64934,Truy cập nội dung may mắn của bạn!,Nhập số điện thoại di động của bạn bây giờ để bắt đầu.,https://singingfiles.com/show.php?l=0&u=1187777&id=64934,01/01/27,VN-Viet Nam,0.34,Pin-Submit,ince,Active
69274,Seja o primeiro a adquirir um Samsung A55 agora mesmo!,Insira suas informações agora para concorrer.,https://singingfiles.com/show.php?l=0&u=1187777&id=69274,01/01/27,BR-Brazil,0.43,Email/Zip Submit,mobile_ios,Active
69441,احصل على أفضل محتوى لهاتفك الآن!,أدخل رقم هاتفك الآن لبدء التنزيل.,https://singingfiles.com/show.php?l=0&u=1187777&id=69441,01/01/27,JO-Jordan,0.2,Pin-Submit,mobile_droid,Active
68194,คว้าบัตรกำนัล Visa ของคุณเลยตอนนี้!,ป้อนข้อมูลของคุณตอนนี้เพื่อเริ่มต้น,https://singingfiles.com/show.php?l=0&u=1187777&id=68194,01/01/27,TH-Thailand,0.44,Email/Zip Submit,mobile_droid,Active
45741,Xem liệu dữ liệu của bạn có nhu cầu được bảo vệ hay không!,Nhập số điện thoại di động của bạn ngay bây giờ để bắt đầu.,https://singingfiles.com/show.php?l=0&u=1187777&id=45741,01/01/27,VN-Viet Nam,0.08,Email/Zip Submit,mobile_droid,Active
70088,¡Consigue el último Samsung Galaxy S25!,Ingresa tus datos ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=70088,01/01/27,CL-Chile,0.43,Email/Zip Submit,mobile_ios,Active
54785,يمكنك أن تصبح مليونيرا!,أدخل معلوماتك الآن للحصول على فرصة للفوز.,https://singingfiles.com/show.php?l=0&u=1187777&id=54785,01/01/27,LY-Libya,0.1,Email/Zip Submit,mobile_droid,Active
67523,Ստացեք վճարում հարցումներ կատարելու համար:,Սկսելու համար մուտքագրեք ձեր տվյալները հիմա:,https://singingfiles.com/show.php?l=0&u=1187777&id=67523,01/01/27,AM-Armenia,0.34,Email/Zip Submit,mobile_droid,Active
70106,Testen Sie jetzt Ihre Damenunterwäsche!,Geben Sie jetzt Ihre Kreditkartendaten ein um loszulegen.,https://singingfiles.com/show.php?l=0&u=1187777&id=70106,01/01/27,DE-Germany,5.13,Credit Card Submit,mobile_ios,Active
61139,الوصول إلى المحتوى الخاص بك الآن!,أدخل رقم هاتفك المحمول الآن لبدء التنزيل.,https://singingfiles.com/show.php?l=0&u=1187777&id=61139,01/01/27,IQ-Iraq,0.27,Pin-Submit,mobile_ios,Active
65407,Get a Reward After These Survey!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=65407,01/01/27,UG-Uganda,0.51,Email/Zip Submit,mobile_droid,Active
61289,ඔබගේ iPhone 15 වෙත දැන් පිවිසෙන්න!,ජයග්‍රහණය කිරීමට අවස්ථාවක් සඳහා දැන් ඔබගේ ජංගම දුරකථන අංකය ඇතුලත් කරන්න.,https://singingfiles.com/show.php?l=0&u=1187777&id=61289,01/01/27,LK-Sri Lanka,0.17,Pin-Submit,mobile_ios,Active
65614,Take This Survey for a Reward! ,Enter your information now for your chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=65614,01/01/27,BZ-Belize,0.08,Email/Zip Submit,mobile_droid,Active
70079,Adquira o mais novo Samsung Galaxy S25!,Insira suas informações agora para concorrer.,https://singingfiles.com/show.php?l=0&u=1187777&id=70079,01/01/27,BR-Brazil,0.26,Email/Zip Submit,mobile_ios,Active
36700,احصل على مكافأة مقابل المشاركة في الاستبيان المالي!,أدخل معلوماتك الآن للحصول على فرصة للفوز.,https://singingfiles.com/show.php?l=0&u=1187777&id=36700,01/01/27,LB-Lebanon,0.08,Email/Zip Submit,mobile,Active
53233,Отримайте винагороду після цього опитування!,Введіть свою інформацію зараз щоб отримати шанс виграти.,https://singingfiles.com/show.php?l=0&u=1187777&id=53233,01/01/27,UA-Ukraine,0.08,Email/Zip Submit,mobile_ios,Active
54814,Постаните милионер!,Унесите своје податке сада да бисте добили шансу за победу.,https://singingfiles.com/show.php?l=0&u=1187777&id=54814,01/01/27,RS-Serbia,0.1,Email/Zip Submit,ince,Active
69316,¡Participa para ganar un Samsung S25!,Ingresa tus datos ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=69316,01/01/27,CO-Colombia,0.08,Email/Zip Submit,ince,Active
70099,Start your Woman Underwear Trial Now!,Enter your credit card information now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=70099,01/01/27,GB-United Kingdom,5.13,Credit Card Submit,mobile_droid,Active
36693,¡Responda la nueva encuesta sobre finanzas!,Ingrese su información ahora para comenzar.,https://singingfiles.com/show.php?l=0&u=1187777&id=36693,01/01/27,GT-Guatemala,0.08,Email/Zip Submit,ince,Active
64336,¡Echa un vistazo al Van Moof S3!,Ingrese la información de su tarjeta de crédito para comenzar.,https://singingfiles.com/show.php?l=0&u=1187777&id=64336,01/01/27,ES-Spain,12.83,Credit Card Submit,mobile_droid,Active
54743,Bạn có thể trở thành triệu phú!,Nhập thông tin của bạn bây giờ để có cơ hội giành chiến thắng.,https://singingfiles.com/show.php?l=0&u=1187777&id=54743,01/01/27,VN-Viet Nam,0.1,Email/Zip Submit,mobile_droid,Active
70092,Masuk untuk Samsung Galaxy S25!,Masukkan maklumat anda sekarang untuk peluang menang.,https://singingfiles.com/show.php?l=0&u=1187777&id=70092,01/01/27,MY-Malaysia,0.6,Email/Zip Submit,ince,Active
62774,Akses Kandungan Anda Sekarang!,Masukkan nombor telefon bimbit anda sekarang untuk mula memuat turun.,https://singingfiles.com/show.php?l=0&u=1187777&id=62774,01/01/27,MY-Malaysia,1.02,Pin-Submit,mobile_ios,Active
65932,Получите свой последний контент!,Введите номер своего мобильного телефона сейчас чтобы начать.,https://singingfiles.com/show.php?l=0&u=1187777&id=65932,01/01/27,RU-Russian Federation,0.17,Pin-Submit,mobile_ios,Active
54751,¡Conviértete en millonario!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=54751,01/01/27,PE-Peru,0.1,Email/Zip Submit,ince,Active
61320,¡Entra por tu iPhone 15 Pro!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=61320,01/01/27,CL-Chile,0.17,Email/Zip Submit,ince,Active
68193,ลุ้นรับบัตรกำนัล Visa!,ป้อนข้อมูลของคุณตอนนี้เพื่อเริ่มต้น,https://singingfiles.com/show.php?l=0&u=1187777&id=68193,01/01/27,TH-Thailand,0.44,Email/Zip Submit,ince,Active
65599,Merrni këtë sondazh për një shpërblim!,Futni të dhënat tuaja tani për mundësinë tuaj për të fituar.,https://singingfiles.com/show.php?l=0&u=1187777&id=65599,01/01/27,XK,0.08,Email/Zip Submit,mobile_ios,Active
68667,Get the latest Folder for your phone Now!,Enter your mobile number now to start downloading.,https://singingfiles.com/show.php?l=0&u=1187777&id=68667,01/01/27,PH-Philippines,0.26,Pin-Submit,mobile_ios,Active
53220,Получите вознаграждение за участие в финансовом опросе!,Введите свои данные сейчас чтобы начать.,https://singingfiles.com/show.php?l=0&u=1187777&id=53220,01/01/27,BY-Belarus,0.08,Email/Zip Submit,mobile_droid,Active
36504,¡Responda la nueva encuesta sobre finanzas!,Ingrese su información ahora para comenzar.,https://singingfiles.com/show.php?l=0&u=1187777&id=36504,01/01/27,PE-Peru,0.08,Email/Zip Submit,ince,Active
54838,Milyoner Olun!,Qazanmaq şansı üçün məlumatlarınızı indi daxil edin.,https://singingfiles.com/show.php?l=0&u=1187777&id=54838,01/01/27,AZ-Azerbaijan,0.1,Email/Zip Submit,ince,Active
69067,Registra un account SisalFunClub!,Installa l'app e registrati nell'app.,https://singingfiles.com/show.php?l=0&u=1187777&id=69067,01/01/27,IT-Italy,2.73,Mobile Install,mobile_droid,Active
36701,Yeni Maliyyə Anketinə qatılın!,Başlamaq üçün məlumatlarınızı indi daxil edin.,https://singingfiles.com/show.php?l=0&u=1187777&id=36701,01/01/27,AZ-Azerbaijan,0.08,Email/Zip Submit,ince,Active
64608,Get Your Content Now!,Enter your mobile number now to start downloading.,https://singingfiles.com/show.php?l=0&u=1187777&id=64608,01/01/27,PH-Philippines,0.14,Pin-Submit,mobile_ios,Active
36707,Yangi moliyaviy so'rovnomada ishtirok eting!,Ishni boshlash uchun hozir ma'lumotingizni kiriting.,https://singingfiles.com/show.php?l=0&u=1187777&id=36707,01/01/27,UZ-Uzbekistan,0.08,Email/Zip Submit,ince,Active
55189,Joacă cele mai recente jocuri!,Introduceți numărul dvs. de mobil acum pentru a începe descărcarea.,https://singingfiles.com/show.php?l=0&u=1187777&id=55189,01/01/27,"PS-Palestine,State of",0.69,Pin-Submit,mobile_droid,Active
63431,Se om du behöver dina data skyddade!,Ange ditt mobilnummer nu för att komma igång.,https://singingfiles.com/show.php?l=0&u=1187777&id=63431,01/01/27,SE-Sweden,0.08,Email/Zip Submit,mobile_ios,Active
54771,You can Become A Millionaire!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=54771,01/01/27,LK-Sri Lanka,0.1,Email/Zip Submit,mobile_ios,Active
65611,Ин пурсишро барои мукофот гиред!,Ҳоло маълумоти худро ворид кунед то имкони ғолиб шуданатон.,https://singingfiles.com/show.php?l=0&u=1187777&id=65611,01/01/27,TJ-Tajikistan,0.08,Email/Zip Submit,mobile_droid,Active
